Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
110000,0.04748122387699891,0.333333333333333,0.14244367163099686,0.019319852411368587,0.5099999999999993,0.03788206355170316,0.0898483123012737,0.506666666666666,0.17733219533146147,0.11871447666404229,0.14666666666666664,0.809416886345743,0.26712845634445315,0.40666666666666623,0.6568732533060331,0.3054785715766763,0.5233333333333329,0.5837170157516113,0.0696533734230645,0.17333333333333326,0.40184638513306464,0.17727072999634358,0.39333333333333287,0.45068829660087406,0.0012347003834891133,0.333333333333333,0.003704101150467344,0.042119454366478654,0.44333333333333275,0.09500628804468882,0.0,0.0,0.0,0.11604170684096454,0.323333333333333,0.3588918768277258,0.011412337437187642,0.030000000000000002,0.3804112479062547,0.016079465412627635,0.05666666666666667,0.28375527198754646,0.008108790314406283,0.49999999999999933,0.016217580628812588,0.0,0.0,0.0,0.0,0.0,0.0
120000,0.1991353402180703,0.6800000000000004,0.2928460885559856,0.2186377668248769,0.816666666666668,0.26771971447944065,0.03835932500734787,0.7433333333333342,0.05160447310405537,0.0,0.0,0.0,0.10864792304472001,0.26666666666666644,0.4074297114177004,0.25551181535081313,0.49333333333333274,0.5179293554408381,0.24461236791840882,0.4066666666666662,0.6015058227501864,0.06438221994665042,0.19999999999999987,0.32191109973325227,0.04088260941376197,0.2633333333333331,0.15525041549529878,0.0416188345549392,0.24999999999999978,0.16647533821975694,0.0,0.0,0.0,0.10232369030891852,0.26999999999999974,0.3789766307737727,0.012607426306780795,0.030000000000000002,0.4202475435593598,0.0,0.0,0.0,0.026066280753709984,0.5666666666666664,0.04599931897713529,0.0,0.0,0.0,0.0,0.0,0.0
130000,0.5535374433163783,1.0900000000000019,0.507832516804016,0.44837474154142426,0.8366666666666678,0.535906065587359,0.06949726234173806,0.8466666666666681,0.08208338071858812,0.0,0.0,0.0,0.0186325127328374,0.19666666666666655,0.09474159016696988,0.13827215776884502,0.3499999999999996,0.39506330791098626,0.0931990875988914,0.5566666666666663,0.16742351065669123,0.04193272479793862,0.1533333333333333,0.27347429216046937,0.012075317291677247,0.03666666666666667,0.3293268352275613,0.033897806630932364,0.30666666666666637,0.11053632597043173,0.0,0.0,0.0,0.12289454238293118,0.38333333333333286,0.32059445839025563,0.0,0.0,0.0,0.0,0.0,0.0,0.12110299979271909,0.5633333333333331,0.21497573927701621,0.0,0.0,0.0,0.0,0.0,0.0
140000,0.34718766685225805,0.6266666666666667,0.554022872636582,0.8498011894143985,1.4099999999999984,0.6026958790173046,0.31616662505068055,1.306666666666666,0.24196425386531686,0.026816809575555656,0.05,0.5363361915111131,0.10394990629106754,0.5866666666666666,0.17718734026886515,0.029188857751936303,0.3199999999999997,0.09121518047480104,0.019111797791254874,0.6266666666666668,0.03049754966689607,0.01832628905686979,0.15999999999999995,0.11453930660543622,0.0,0.0,0.0,0.0016041098448436653,0.3199999999999997,0.005012843265136459,0.013424091283889978,0.05,0.26848182567779955,0.041315048872502265,0.47999999999999937,0.08607301848437983,0.0,0.0,0.0,0.0,0.0,0.0,0.04705162230661738,0.21333333333333318,0.22055447956226912,0.0,0.0,0.0,0.016510613080015422,0.07,0.23586590114307743
150000,0.2022325334134571,0.333333333333333,0.6066976002403719,0.6762034520985233,1.2633333333333332,0.5352533921624195,0.6291810441888406,1.9299999999999937,0.3260005410304884,0.0701759593957708,0.16333333333333327,0.4296487309945153,0.07982003909872565,0.41333333333333283,0.19311299781949778,0.0011105729445821991,0.3366666666666663,0.003298731518560991,0.07142735108929071,0.8233333333333347,0.08675386771978615,0.004685274844874795,0.10333333333333333,0.04534136946653027,0.01382850344481817,0.06333333333333334,0.2183447912339711,0.013780515981671442,0.333333333333333,0.04134154794501437,0.0,0.0,0.0,7.365938963187316e-05,0.49999999999999933,0.0001473187792637465,0.0,0.0,0.0,0.0,0.0,0.0,0.020586279784748553,0.20999999999999985,0.09802990373689795,0.018222893035997,0.12333333333333335,0.14775318677835403,0.005894189857625947,0.01,0.5894189857625947
160000,0.15572143308864725,0.2266666666666665,0.6870063224499149,0.40161350492818,0.7333333333333341,0.5476547794475176,0.8578272329388501,2.009999999999993,0.4267797178800264,0.2619071877359259,0.35999999999999965,0.7275199659331283,0.0919796110735075,0.2599999999999998,0.35376773489810603,0.17612568814218657,0.4566666666666661,0.3856766893624528,0.1010936169154879,0.9166666666666686,0.11028394572598657,0.0,0.0,0.0,0.13464252282967493,0.323333333333333,0.416420173700026,0.0338007140456601,0.19666666666666655,0.17186803752030572,0.0,0.0,0.0,0.0,0.49999999999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03021546435103019,0.34333333333333294,0.08800620684766085,0.03075664219219343,0.1666666666666666,0.18453985315316065,0.0,0.0,0.0
170000,0.07476760432000651,0.12000000000000001,0.6230633693333876,0.2363990970293881,0.38333333333333286,0.6166932965984046,0.6358475057428984,1.6266666666666634,0.39088986008784815,0.4400725903054044,0.6700000000000003,0.656824761649857,0.2775554594447268,0.4933333333333328,0.5626124177933658,0.16398035305490033,0.25999999999999973,0.6306936655957711,0.12289903511703522,0.5766666666666664,0.2131197140757837,0.0,0.0,0.0,0.18976322540706358,0.49999999999999933,0.37952645081412767,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.49999999999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637074077842663,0.49999999999999933,0.12741481556853276,0.034050648749123474,0.1666666666666666,0.20430389249474093,0.0,0.0,0.0
180000,0.06880448539989964,0.25666666666666643,0.26806942363597286,0.04493441864979272,0.05666666666666667,0.7929603291139892,0.43821704984409554,1.040000000000002,0.4213625479270141,0.31122104477642887,0.506666666666666,0.6142520620587419,0.38687661848884936,0.6566666666666671,0.5891522108967245,0.18013863644824155,0.29333333333333306,0.6141089878917331,0.0911671560834448,0.28333333333333305,0.3217664332356879,0.0,0.0,0.0,0.10478691027745948,0.6900000000000005,0.15186508735863682,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.06355430117411805,0.49999999999999933,0.12710860234823626,0.0,0.0,0.0,0.0,0.0,0.0,0.04425056432891548,0.6633333333333337,0.06670939346067657,0.004049581805290129,0.1666666666666666,0.024297490831740782,0.0,0.0,0.0
190000,0.03938490328027361,0.333333333333333,0.11815470984082095,0.0,0.0,0.0,0.0990618213514107,0.34999999999999964,0.28303377528974516,0.3523113529507053,0.5933333333333333,0.5937831791304022,0.4087078565677747,0.6800000000000004,0.6010409655408449,0.3992112000055602,0.5933333333333333,0.6728278651779105,0.09302284716678956,0.20999999999999985,0.4429659388894744,0.12127739005887284,0.35666666666666624,0.34003006558562515,0.15248663243186927,0.9533333333333356,0.15995101304042195,0.023752103552585727,0.20999999999999985,0.11310525501231307,0.0,0.0,0.0,0.03700050923006772,0.1433333333333333,0.2581430876516353,0.0,0.0,0.0,0.0,0.0,0.0,0.01256899225908298,0.6666666666666671,0.018853488388624457,0.017728288693602396,0.28333333333333305,0.06257043068330263,0.0,0.0,0.0
200000,0.00014164795095647213,0.333333333333333,0.00042494385286941685,0.04748919616091418,0.09000000000000001,0.5276577351212687,0.04273906055120642,0.2866666666666664,0.14908974610885975,0.11657313384862236,0.2166666666666665,0.5380298485321036,0.38546625531743517,0.6700000000000003,0.5753227691305001,0.4739223505964035,0.6333333333333334,0.7482984483101106,0.2895725558313074,0.5799999999999998,0.49926302729535776,0.19104737761967677,0.41333333333333283,0.4622113974669605,0.1272520621388901,1.0000000000000024,0.1272520621388898,0.0038061282239009266,0.01,0.38061282239009264,0.0,0.0,0.0,0.0,0.0,0.0,0.02375212110011367,0.08,0.2969015137514209,0.0,0.0,0.0,0.003363197989338857,0.6666666666666671,0.005044796984008283,0.023827219820550024,0.34333333333333294,0.06939966938024286,0.0,0.0,0.0
210000,0.08933850904407671,0.4599999999999994,0.1942141500958192,0.015185643405248547,0.1666666666666666,0.09111386043149132,0.030840067844551917,0.49999999999999933,0.06168013568910392,0.0,0.0,0.0,0.12407129450436806,0.44999999999999946,0.2757139877874849,0.3140804152856187,0.46666666666666606,0.6730294613263267,0.28803032275036233,1.050000000000002,0.27431459309558265,0.024562633857327435,0.05666666666666667,0.43345824454107235,0.09172676961816702,0.8466666666666682,0.10833870427342542,0.08919246068552864,0.28333333333333305,0.31479692006657195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03420877682683229,0.6166666666666667,0.05547369215161993,0.05804097477348142,0.49999999999999933,0.11608194954696299,0.0,0.0,0.0
220000,0.23574122254781793,0.5799999999999998,0.40645038370313447,0.17533134495617356,0.3366666666666663,0.5207861731371498,0.048631237268174775,0.5899999999999999,0.08242582587826235,0.0,0.0,0.0,0.018936992401801654,0.49999999999999933,0.03787398480360336,0.0908324895365593,0.23666666666666647,0.38379925156292694,0.16371916679880932,1.4299999999999982,0.11448892783133534,0.0,0.0,0.0,0.11161308043377616,0.42666666666666614,0.2615931572666632,0.08838002257606847,0.333333333333333,0.2651400677282057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013623395355233674,0.49999999999999933,0.027246790710467383,0.05223864994712162,0.49999999999999933,0.10447729989424338,0.0,0.0,0.0
230000,0.3526501309614475,0.6133333333333333,0.5749730396110557,0.253373218757468,0.4466666666666661,0.567253474830153,0.20610783618732387,0.7000000000000006,0.294439765981891,0.029177434058914216,0.05,0.5835486811782843,0.00475878510909499,0.49999999999999933,0.009517570218189992,0.0,0.1666666666666666,0.0,0.014883386399592444,1.4999999999999973,0.009922257599728314,0.04446836509540138,0.1433333333333333,0.31024440764233524,0.012822480561196902,0.333333333333333,0.038467441683590745,0.029671840922537048,0.333333333333333,0.08901552276761124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06991266662774222,0.49999999999999933,0.13982533325548463,0.062134684925598635,0.49999999999999933,0.12426936985119744,0.0,0.0,0.0
240000,0.3508684859334585,0.6366666666666668,0.551102333926898,0.47222805116175803,0.6633333333333336,0.7119015846659666,0.30216103661630855,0.656666666666667,0.4601437105832108,0.10134975380212811,0.19333333333333322,0.5242228644937664,0.07061601534632803,0.5299999999999995,0.13323776480439264,0.0,0.1666666666666666,0.0,0.002592281793865024,1.4999999999999973,0.0017281878625766858,0.06408600102289337,0.13,0.4929692386376413,0.02069440848330027,0.4033333333333329,0.051308450785042044,0.041321187372459295,0.41666666666666613,0.09917084969390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05885080175987253,0.43999999999999945,0.13375182218152865,0.03271267128727468,0.41666666666666613,0.07851041108945933,0.0,0.0,0.0
250000,0.2296898833001005,0.5833333333333333,0.39375408565731523,0.3759930928842276,0.5199999999999995,0.7230636401619769,0.45281609822334035,0.7733333333333343,0.5855380580474221,0.18562247095032783,0.3966666666666662,0.46795580911847406,0.2024395284009085,0.5833333333333333,0.34703919154441465,0.06590137088471133,0.24666666666666645,0.267167719802884,0.06968373387675486,1.6299999999999961,0.04275075697960431,0.0,0.0,0.0,0.08136432295517472,0.49999999999999933,0.16272864591034966,0.08230227877643462,0.33666666666666634,0.2444622141874298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400497077797424,0.3166666666666664,0.10738411824623455,0.0,0.333333333333333,0.0,0.0,0.0,0.0
260000,0.1256016625280456,0.31999999999999973,0.39250519540014284,0.28821650462876647,0.3799999999999996,0.7584644858651757,0.3067576447721471,0.5033333333333327,0.60945227438175,0.25215436630490223,0.45666666666666617,0.5521628459231441,0.20586716980646969,0.3933333333333329,0.5233911096774658,0.2524913479238274,0.33999999999999964,0.7426216115406695,0.27577000731489515,1.3633333333333322,0.20227628898403086,0.0,0.0,0.0,0.04234726944252681,0.21333333333333318,0.19850282551184456,0.031281805198356334,0.22999999999999982,0.1360078486885059,0.0,0.0,0.0,0.012886886246318046,0.023333333333333334,0.552295124842202,0.0,0.0,0.0,0.007014480070803468,0.01,0.7014480070803468,0.0055917529394366285,0.13999999999999999,0.03994109242454735,0.0,0.27999999999999975,0.0,0.0,0.0,0.0
270000,0.14993237225694195,0.43999999999999945,0.3407553914930503,0.13978876690847217,0.26999999999999974,0.5177361737350826,0.28179630063092276,0.4866666666666661,0.5790334944471023,0.1912887354257519,0.5999999999999999,0.3188145590429199,0.18742032671310932,0.333333333333333,0.5622609801393286,0.2906120503414842,0.4399999999999995,0.660481932594283,0.2506405500943611,0.9433333333333354,0.26569669621310305,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0015720414803796605,0.15999999999999995,0.00982525925237288,0.0,0.0,0.0,0.03547942699200177,0.14666666666666664,0.24190518403637573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533333333333333,0.0,0.0,0.2999999999999997,0.0,0.0,0.0,0.0
280000,0.012903997691557846,0.49999999999999933,0.025807995383115727,0.018748724298623048,0.18333333333333324,0.10226576890158032,0.12221039840172683,0.3266666666666663,0.37411346449508254,0.263788144141355,0.7466666666666675,0.3532876930464572,0.17061721091278198,0.45666666666666617,0.37361433046594633,0.24158705715500867,0.4199999999999995,0.5752072789404975,0.24891001080909128,0.790000000000001,0.3150759630494822,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0014575115797409446,0.1666666666666666,0.008745069478445671,0.0,0.0,0.0,0.014661395023483886,0.1666666666666666,0.08796837014090335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0
290000,0.0002832958820957579,0.49999999999999933,0.0005665917641915166,0.0,0.1666666666666666,0.0,0.007718124301321194,0.333333333333333,0.02315437290396361,0.011838492181590849,0.20666666666666653,0.05728302668511705,0.3394550345069556,0.7833333333333344,0.43334685256207034,0.19057074744843636,0.5099999999999993,0.3736681322518365,0.14365405131977238,0.4733333333333328,0.3034944746192378,0.0,0.0,0.0,0.00042345110613925687,0.1666666666666666,0.0025407066368355424,0.01543234329229712,0.06333333333333334,0.2436685782994282,0.0,0.0,0.0,0.04879854788451526,0.1666666666666666,0.29279128730709164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0
300000,0.03932624857018416,0.5266666666666662,0.07467009222186873,0.0764453456277747,0.33999999999999964,0.22483925184639644,0.0020254768159535166,0.333333333333333,0.006076430447860556,0.0003704546997030211,0.1666666666666666,0.0022227281982181274,0.1169318262339536,0.7000000000000005,0.167045466048505,0.19283527756433747,0.5833333333333333,0.3305747615388643,0.0985992076457028,0.5266666666666662,0.18721368540323335,0.0,0.0,0.0,0.011737133251196654,0.1666666666666666,0.07042279950717995,0.005841757465943901,0.013333333333333334,0.43813180994579254,0.0,0.0,0.0,0.007209940602388953,0.01,0.7209940602388952,0.0,0.0,0.0,0.0,0.0,0.0,0.023632672659954737,0.16333333333333327,0.14468983261196783,0.0,0.333333333333333,0.0,0.0,0.0,0.0
310000,0.14332955998724461,0.42333333333333284,0.3385737637493971,0.2664805044731585,0.6166666666666667,0.4321305477943111,0.045149877167792736,0.3499999999999996,0.12899964905083655,0.02644509413085492,0.1666666666666666,0.1586705647851296,0.03492019824015194,0.8333333333333348,0.041904237888182254,0.12180917185309674,0.3699999999999996,0.3292139779813429,0.11807911418348696,0.7966666666666679,0.14821646131818425,0.0,0.0,0.0,0.032305969031025575,0.1666666666666666,0.19383581418615353,0.06634118279544499,0.22999999999999982,0.28843992519758715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007876478792849336,0.06333333333333334,0.12436545462393687,0.0,0.0,0.0,0.05404051286252729,0.2699999999999998,0.2001500476389901,0.0,0.0,0.0
320000,0.13025937793080875,0.3966666666666662,0.3283849863801905,0.34985699192840647,0.6533333333333337,0.5354953958087851,0.2824761990410242,0.6466666666666668,0.4368188644964291,0.07210264263171196,0.323333333333333,0.22299786380941866,0.023843348484100243,0.8233333333333348,0.028959532571781618,0.006686065852305837,0.333333333333333,0.020058197556917533,0.06805761282406785,0.8333333333333348,0.08166913538888126,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1252455307155822,0.476666666666666,0.2627528616410819,0.012674868314859178,0.03666666666666667,0.34567822676888665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303396175637429,0.13999999999999999,0.216711554026735,0.00985830931823975,0.023333333333333334,0.42249897078170356,0.014142334168389786,0.043333333333333335,0.326361557732072
330000,0.17170680439493105,0.5266666666666662,0.32602557796505927,0.2955704765971799,0.4266666666666662,0.6927433045246412,0.2891442297681163,0.4699999999999994,0.6152004888683333,0.27207462055436854,0.7066666666666673,0.38501125550146453,0.1416591788615599,0.9600000000000023,0.14756164464745788,0.00938686772536233,0.333333333333333,0.02816060317608702,0.002715463890850899,0.8333333333333348,0.003258556669021073,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.11153411474960388,0.49999999999999933,0.22306822949920807,0.013938022403140418,0.06333333333333334,0.22007403794432237,0.051095983033110984,0.12333333333333335,0.4142917543225214,0.0,0.0,0.0,0.0,0.0,0.0,0.07804912390528651,0.476666666666666,0.16373942078032158,0.0,0.0,0.0,0.014553551610080161,0.05,0.2910710322016032
340000,0.10685477929687148,0.333333333333333,0.3205643378906148,0.2136575760651383,0.343333333333333,0.6223036196071996,0.3248339029039404,0.6066666666666667,0.5354404992922094,0.16592165658098612,0.5866666666666664,0.2828210055357719,0.41466349966877963,0.9133333333333351,0.4540111310242104,0.17532833108765114,0.5099999999999995,0.3437810413483359,0.07760759636319128,0.8333333333333348,0.09312911563582937,0.0,0.0,0.0,0.01572205142092903,0.1666666666666666,0.09433230852557421,0.1438211461004882,0.5233333333333329,0.27481747662513695,0.0,0.0,0.0,0.07869243075446662,0.313333333333333,0.2511460555993618,0.0,0.0,0.0,0.0,0.0,0.0,0.04366439637392784,0.49999999999999933,0.0873287927478558,0.021297909117945442,0.13,0.16383007013804185,0.0,0.0,0.0
350000,0.06846195868873906,0.2033333333333332,0.3366981574856021,0.2118936163182112,0.3466666666666663,0.6112315855333021,0.10345207684618613,0.2033333333333332,0.5087807058009157,0.3247821800195062,0.7300000000000008,0.44490709591713135,0.1360046144772964,0.4199999999999996,0.3238205106602298,0.5706194754041254,0.8433333333333347,0.6766238838784084,0.2802809337331274,1.0533333333333352,0.2660894940504369,0.0,0.0,0.0,0.0010959099626986046,0.01,0.10959099626986046,0.1782675513440608,0.760000000000001,0.23456256755797444,0.0,0.0,0.0,0.04669448044173898,0.36333333333333295,0.12851691864698817,0.0,0.0,0.0,0.0,0.0,0.0,0.02738414304945553,0.5233333333333328,0.05232638799259024,0.03512859685508553,0.1666666666666666,0.21077158113051325,0.0,0.0,0.0
